SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-20-2018,Single Family Residential,65 Sunset Hill Rd,Boston,MA,02132,610000,4,1.5,Parkway,1961,6800,1968,16,311,,Sold,,,http://www.redfin.com/MA/West-Roxbury/65-Sunset-Hill-Rd-02132/home/9170015,MLS PIN,72329689,N,Y,42.2911058,-71.145339
PAST SALE,June-28-2018,Condo/Co-op,847 South St #1,Boston,MA,02131,585000,2,2.0,Roslindale,1318,,1910,38,444,247,Sold,,,http://www.redfin.com/MA/Boston/847-South-St-02131/unit-1/home/59901172,MLS PIN,72324052,N,Y,42.2887603,-71.1324121
PAST SALE,June-28-2018,Single Family Residential,78 Glencliff Rd,Boston,MA,02131,519000,3,1.0,Roslindale,1902,5443,1965,38,273,,Sold,,,http://www.redfin.com/MA/Boston/78-Glencliff-Rd-02131/home/9180687,MLS PIN,72316441,N,Y,42.273121,-71.1268179
PAST SALE,June-25-2018,Single Family Residential,10 Highfield Ter,Boston,MA,02131,500000,3,1.5,Roslindale,1465,4724,1960,41,341,,Sold,,,http://www.redfin.com/MA/Roslindale/10-Highfield-Ter-02131/home/9177857,MLS PIN,72303564,N,Y,42.2772567,-71.1283962
PAST SALE,June-28-2018,Condo/Co-op,20 Amherst St #2,Boston,MA,02131,630000,4,2.5,Roslindale,1692,,1900,38,372,160,Sold,,,http://www.redfin.com/MA/Boston/20-Amherst-St-02131/unit-2/home/40469137,MLS PIN,72327434,N,Y,42.2860191,-71.1318205
PAST SALE,May-31-2018,Condo/Co-op,1504 Centre St #1,Boston,MA,02131,481000,2,1.0,Roslindale,1050,1050,1955,66,458,200,Sold,,,http://www.redfin.com/MA/Boston/1504-Centre-St-02131/unit-1/home/40353083,MLS PIN,72307557,N,Y,42.2912289,-71.1393977
PAST SALE,July-19-2018,Single Family Residential,25 Brown Ave,Boston,MA,02131,700000,4,1.5,Roslindale,1839,3993,1910,17,381,,Sold,,,http://www.redfin.com/MA/Roslindale/25-Brown-Ave-02131/home/9182963,MLS PIN,72313163,N,Y,42.2808281,-71.1233828
PAST SALE,July-27-2018,Single Family Residential,22 Tappan St,Boston,MA,02131,857500,5,2.5,Roslindale,2260,5274,1920,9,379,,Sold,,,http://www.redfin.com/MA/Roslindale/22-Tappan-St-02131/home/9169576,MLS PIN,72340894,N,Y,42.289419,-71.1326319
PAST SALE,July-20-2018,Single Family Residential,148 Cornell St,Boston,MA,02131,454000,3,1.5,Roslindale,1277,3844,1929,16,356,,Sold,,,http://www.redfin.com/MA/Roslindale/148-Cornell-St-02131/home/9180255,MLS PIN,72316563,N,Y,42.2781806,-71.1338272
PAST SALE,July-26-2018,Single Family Residential,19 Aldrich St,Boston,MA,02131,710000,3,1.5,Roslindale,1685,4387,1920,10,421,,Sold,,,http://www.redfin.com/MA/Roslindale/19-Aldrich-St-02131/home/9172415,MLS PIN,72336754,N,Y,42.2856413,-71.1400938
PAST SALE,July-30-2018,Multi-Family (2-4 Unit),154 Durnell,Boston,MA,02131,690000,3,3.0,Roslindale,2051,3700,1917,6,336,,Sold,,,http://www.redfin.com/MA/Roslindale/154-Durnell-Ave-02131/home/9172560,MLS PIN,72299460,N,Y,42.2833095,-71.135127
PAST SALE,July-31-2018,Single Family Residential,26 Macdonald St,Boston,MA,02136,425000,2,1.0,George Wright Country Club Area / Roslindale Line,846,4941,1948,5,502,,Sold,,,http://www.redfin.com/MA/Hyde-Park/26-MacDonald-St-02136/home/9123432,MLS PIN,72351009,N,Y,42.2700508,-71.1288255
PAST SALE,August-1-2018,Condo/Co-op,29 Prospect Ave Unit B,Boston,MA,02131,780000,3,2.5,Roslindale,1796,9000,1931,4,434,200,Sold,,,http://www.redfin.com/MA/Boston/29-Prospect-Ave-02131/unit-B/home/146088353,MLS PIN,72351421,N,Y,42.2846458,-71.1222223
PAST SALE,July-31-2018,Condo/Co-op,240 Kittredge St #1,Boston,MA,02131,450000,2,1.0,Roslindale,988,6060,1935,5,455,210,Sold,,,http://www.redfin.com/MA/Boston/240-Kittredge-St-02131/unit-1/home/9311459,MLS PIN,72344868,N,Y,42.2782429,-71.1327077
PAST SALE,July-31-2018,Condo/Co-op,32 Wellsmere #2,Boston,MA,02131,445000,2,1.0,Roslindale,1231,,1953,5,361,200,Sold,,,http://www.redfin.com/MA/Boston/32-Wellsmere-Rd-02131/unit-2/home/9311550,MLS PIN,72327830,N,Y,42.2808802,-71.1356929
PAST SALE,July-31-2018,Condo/Co-op,16 Hewlett St #1,Boston,MA,02131,370000,1,1.0,Roslindale,730,,1920,5,507,338,Sold,,,http://www.redfin.com/MA/Boston/16-Hewlett-St-02131/unit-1/home/9311608,MLS PIN,72327215,N,Y,42.2894073,-71.1348081
PAST SALE,July-24-2018,Single Family Residential,66 Metropolitan Ave,Boston,MA,02131,515000,3,1.0,Roslindale,1075,6750,1954,12,479,,Sold,,,http://www.redfin.com/MA/Roslindale/66-Metropolitan-Ave-02131/home/9176086,MLS PIN,72328768,N,Y,42.2805182,-71.1318312
PAST SALE,August-2-2018,Multi-Family (2-4 Unit),993-997 Hyde Park Ave,Boston,MA,02136,750000,8,4.0,Hyde Park,3926,6755,1920,3,191,,Sold,,,http://www.redfin.com/MA/Boston/993-Hyde-Park-Ave-02136/home/9123527,MLS PIN,72302384,N,Y,42.2655689,-71.1214465
PAST SALE,June-14-2018,Condo/Co-op,1 Fletcher St #2,Boston,MA,02131,520000,2,1.0,Roslindale,1100,6529,1900,52,473,260,Sold,,,http://www.redfin.com/MA/Boston/1-Fletcher-St-02131/unit-2/home/9316307,MLS PIN,72314493,N,Y,42.2885436,-71.1356254
PAST SALE,August-2-2018,Multi-Family (2-4 Unit),66-68 Hillock St,Boston,MA,02131,690000,3,2.0,Roslindale,2018,4400,1920,3,342,,Sold,,,http://www.redfin.com/MA/Boston/66-Hillock-St-02131/home/9173639,MLS PIN,72337579,N,Y,42.282924,-71.1400215
PAST SALE,June-29-2018,Single Family Residential,415 Metropolitan Ave,Boston,MA,02131,475000,3,2.0,Metropolitan Hill,1272,4347,1961,37,373,,Sold,,,http://www.redfin.com/MA/Boston/415-Metropolitan-Ave-02131/home/9182584,MLS PIN,72328776,N,Y,42.2714196,-71.1225008
PAST SALE,July-2-2018,Single Family Residential,132 Dale St,Boston,MA,02131,420000,3,2.0,Roslindale,1248,5302,1987,34,337,,Sold,,,http://www.redfin.com/MA/Boston/132-Dale-St-02131/home/9182593,MLS PIN,72327513,N,Y,42.2712945,-71.1226401
PAST SALE,July-3-2018,Single Family Residential,110 Glendower Rd,Boston,MA,02131,645000,5,2.0,Roslindale,1864,5250,1920,33,346,,Sold,,,http://www.redfin.com/MA/Roslindale/110-Glendower-Rd-02131/home/21717478,MLS PIN,72320566,N,Y,42.2765456,-71.1331774
PAST SALE,July-13-2018,Condo/Co-op,1185 Adams St #4,Boston,MA,02124,253000,1,1.0,Dorchester's Lower Mills,585,,1960,23,432,240,Sold,,,http://www.redfin.com/MA/Boston/1185-Adams-St-02124/unit-4/home/9064422,MLS PIN,72308344,N,Y,42.2726201,-71.0665421
PAST SALE,,Condo/Co-op,1241 Adams St,Boston,MA,02124,520000,1,1.5,,1181,,1900,,440,,,,,http://www.redfin.com/MA/Boston/1241-Adams-St-02124/home/39913833,,,N,Y,42.2714635,-71.0681449
PAST SALE,May-31-2018,Condo/Co-op,96 Baldwin St #2,Boston,MA,02129,845000,2,2.0,Charlestown,1201,,1850,66,704,220,Sold,,,http://www.redfin.com/MA/Charlestown/96-Baldwin-St-02129/unit-2/home/21474369,MLS PIN,72297038,N,Y,42.3831276,-71.069671
PAST SALE,May-31-2018,Single Family Residential,22 Montgomery St,Boston,MA,02116,2845000,4,3.5,South End,2739,2600,1855,66,1039,,Sold,,,http://www.redfin.com/MA/Boston/22-Montgomery-St-02116/home/9242822,MLS PIN,72231001,N,Y,42.3438159,-71.072765
PAST SALE,June-14-2018,Condo/Co-op,31 Essex #2,Boston,MA,02129,890000,2,2.0,Charlestown,1518,,1850,52,586,271,Sold,,,http://www.redfin.com/MA/Boston/31-Essex-St-02129/unit-2/home/144380446,MLS PIN,72258512,N,Y,42.3794745,-71.0702243
PAST SALE,June-19-2018,Condo/Co-op,31 Essex #1,Boston,MA,02129,675000,2,2.0,Charlestown,1291,,1850,47,523,221,Sold,,,http://www.redfin.com/MA/Boston/31-Essex-St-02129/unit-1/home/144094136,MLS PIN,72243761,N,Y,42.3794745,-71.0702243
PAST SALE,June-1-2018,Single Family Residential,11a W Cedar,Boston,MA,02108,3425000,3,4.0,Beacon Hill,2769,904,1832,65,1237,,Sold,,,http://www.redfin.com/MA/Boston/11A-W-Cedar-St-02108/home/9260191,MLS PIN,72278123,N,Y,42.3578033,-71.0693141
PAST SALE,June-1-2018,Multi-Family (2-4 Unit),51 Dwight St,Boston,MA,02118,3350000,4,3.5,South End,3083,1240,1890,65,1087,,Sold,,,http://www.redfin.com/MA/Boston/51-Dwight-St-02118/home/9280486,MLS PIN,72293904,N,Y,42.3446936,-71.0693808
PAST SALE,May-31-2018,Single Family Residential,158 Mt. Vernon,Boston,MA,02108,4500000,6,5.0,beacon hill,4093,1366,1871,66,1099,,Sold,,,http://www.redfin.com/MA/Boston/158-Mt-Vernon-St-02108/home/9254557,MLS PIN,72276758,N,Y,42.3573062,-71.0716616
PAST SALE,June-5-2018,Single Family Residential,31 Appleton St,Boston,MA,02116,2700000,3,2.5,Boston,2212,2212,1900,61,1221,,Sold,,,http://www.redfin.com/MA/Boston/31-Appleton-St-02116/home/9262773,MLS PIN,72285992,N,Y,42.346147,-71.071686
PAST SALE,June-4-2018,Condo/Co-op,90 Waltham St #1,Boston,MA,02118,2725000,3,3.0,South End,2308,,1900,62,1181,382,Sold,,,http://www.redfin.com/MA/Boston/90-Waltham-St-02118/unit-1/home/101734649,MLS PIN,72244342,N,Y,42.3433493,-71.0710754
PAST SALE,June-12-2018,Condo/Co-op,1 Goodwin Pl #3,Boston,MA,02114,535050,1,1.0,Beacon Hill,425,,1899,54,1259,196,Sold,,,http://www.redfin.com/MA/Boston/1-Goodwin-Pl-02114/unit-3/home/9236702,MLS PIN,72323473,N,Y,42.3597624,-71.0690051
PAST SALE,July-12-2018,Condo/Co-op,52 Melrose St #2,Boston,MA,02116,2275000,3,3.5,Bay Village,1974,,1900,24,1152,231,Sold,,,http://www.redfin.com/MA/Boston/52-Melrose-St-02116/unit-2/home/109005813,MLS PIN,72254420,N,Y,42.3488917,-71.068963
PAST SALE,June-18-2018,Townhouse,530 Tremont St Unit R1,Boston,MA,02116,880000,2,1.0,South End,802,802,1870,48,1097,299,Sold,,,http://www.redfin.com/MA/Boston/530-Tremont-St-02116/unit-R1/home/11838524,MLS PIN,72323890,N,Y,42.3444922,-71.0701681
PAST SALE,June-22-2018,Condo/Co-op,3 Appleton St #403,Boston,MA,02116,515000,0,1.0,South End,547,,1900,44,941,228,Sold,,,http://www.redfin.com/MA/Boston/3-Appleton-St-02116/unit-403/home/9262322,MLS PIN,72302468,N,Y,42.3467201,-71.069661
PAST SALE,June-20-2018,Condo/Co-op,83 Waltham St #2,Boston,MA,02118,900000,1,1.0,South End,785,785,1900,46,1146,167,Sold,,,http://www.redfin.com/MA/Boston/83-Waltham-St-02118/unit-2/home/18982413,MLS PIN,72303222,N,Y,42.3434481,-71.0706067
PAST SALE,,Condo/Co-op,29 Milford St #3,Boston,MA,02118,1250000,3,1.5,,1290,,1899,,969,,,,,http://www.redfin.com/MA/Boston/29-Milford-St-02118/unit-3/home/11837134,,,N,Y,42.3441245,-71.0694065
PAST SALE,May-21-2018,Condo/Co-op,24 Dwight St #1,Boston,MA,02118,1080000,2,2.0,South End,1052,,1900,76,1027,188,Sold,,,http://www.redfin.com/MA/Boston/24-Dwight-St-02118/unit-1/home/9280677,MLS PIN,72301156,N,Y,42.3441064,-71.068791
PAST SALE,May-24-2018,Condo/Co-op,17 Milford St #3,Boston,MA,02118,1680000,2,2.5,South End,1351,1351,1899,73,1244,175,Sold,,,http://www.redfin.com/MA/Boston/17-Milford-St-02118/unit-3/home/9308979,MLS PIN,72299131,N,Y,42.3439493,-71.0690335
PAST SALE,June-29-2018,Condo/Co-op,14 Bradford St #1,Boston,MA,02118,1400000,2,2.5,South End,1300,,1890,37,1077,125,Sold,,,http://www.redfin.com/MA/Boston/14-Bradford-St-02118/unit-1/home/11837528,MLS PIN,72318262,N,Y,42.3425889,-71.0691522
PAST SALE,,Condo/Co-op,30 Union Park St Unit 302,Boston,MA,02118,1175000,1,1.5,,1118,,2006,,1051,,,,,http://www.redfin.com/MA/Boston/30-Union-Park-St-02118/unit-302/home/21717166,,,N,Y,42.3416224,-71.0696124
PAST SALE,May-29-2018,Single Family Residential,6 Essex St,Boston,MA,02129,990500,3,2.5,Charlestown,1700,1400,1870,68,583,,Sold,,,http://www.redfin.com/MA/Charlestown/6-Essex-St-02129/home/9058215,MLS PIN,72308409,N,Y,42.3790555,-71.0697754
PAST SALE,May-31-2018,Townhouse,94 Beacon St #5,Boston,MA,02108,2475000,2,3.0,Beacon Hill,1938,1742,1850,66,1277,1041,Sold,,,http://www.redfin.com/MA/Boston/94-Beacon-St-02108/unit-5/home/9253658,MLS PIN,72168785,N,Y,42.3557468,-71.0724981
PAST SALE,May-30-2018,Condo/Co-op,33 Dwight St #1,Boston,MA,02118,1550000,2,2.5,South End,1485,1485,1899,67,1044,293,Sold,,,http://www.redfin.com/MA/Boston/33-Dwight-St-02118/unit-1/home/9321656,MLS PIN,72293682,N,Y,42.3444727,-71.068788
PAST SALE,July-17-2018,Condo/Co-op,5 Auburn St #3,Boston,MA,02129,569000,1,1.0,Charlestown,653,,1860,19,871,140,Sold,,,http://www.redfin.com/MA/Boston/5-Auburn-St-02129/unit-3/home/9047592,MLS PIN,72328855,N,Y,42.3805424,-71.0695038
PAST SALE,June-4-2018,Condo/Co-op,46 Union Park #5,Boston,MA,02118,1175000,2,2.0,South End,956,,1899,62,1229,275,Sold,,,http://www.redfin.com/MA/Boston/46-Union-Park-02118/unit-5/home/9282001,MLS PIN,72306048,N,Y,42.3431441,-71.072244
PAST SALE,,Condo/Co-op,127 Beacon St #21,Boston,MA,02116,675000,1,1.0,,568,,1899,,1188,,,,,http://www.redfin.com/MA/Boston/127-Beacon-St-02116/unit-21/home/9314661,,,N,Y,42.3548293,-71.0737102
PAST SALE,June-7-2018,Condo/Co-op,80 Revere St #3,Boston,MA,02114,502500,1,1.0,Beacon Hill,455,455,1899,59,1104,281,Sold,,,http://www.redfin.com/MA/Boston/80-Revere-St-02114/unit-3/home/9320653,MLS PIN,72319768,N,Y,42.3593744,-71.0693941
PAST SALE,June-13-2018,Townhouse,588 Tremont St #3,Boston,MA,02118,2475000,3,2.5,South End,2063,2063,1899,53,1200,399,Sold,,,http://www.redfin.com/MA/Boston/588-Tremont-St-02118/unit-3/home/40263941,MLS PIN,72290353,N,Y,42.3430549,-71.0727382
PAST SALE,June-15-2018,Condo/Co-op,17 Oak St #2,Boston,MA,02129,1260000,4,3.0,Charlestown,1840,,1890,51,685,262,Sold,,,http://www.redfin.com/MA/Boston/17-Oak-St-02129/unit-2/home/50262411,MLS PIN,72301327,N,Y,42.3803111,-71.0687664
