SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,245-255 condor St,Boston,MA,02128,12000000,,,East Boston,,24375,,60,,,Active,,,http://www.redfin.com/MA/Boston/255-Condor-St-02128/home/145993912,MLS PIN,72340690,N,Y,42.3824458,-71.0310544
MLS Listing,,Condo/Co-op,39 Englewood Ave #10,Boston,MA,02135,435000,1,1.0,Boston,750,750,1960,60,580,369,Active,,,http://www.redfin.com/MA/Boston/39-Englewood-Ave-02135/unit-10/home/9024374,MLS PIN,72340479,N,Y,42.3383636,-71.1468787
MLS Listing,,Condo/Co-op,500 Atlantic Ave Unit 14F,Boston,MA,02210,2668000,2,2.5,Waterfront,1840,,2006,61,1450,1776,Active,,,http://www.redfin.com/MA/Boston/500-Atlantic-Ave-02210/unit-14F/home/12439952,MLS PIN,72340254,N,Y,42.3539101,-71.0518955
MLS Listing,,Vacant Land,0 Tafts Ave (Rear),Winthrop,MA,02152,399000,,,Winthrop,,5678,,61,,,Active,,,http://www.redfin.com/MA/Winthrop/Tafts-Ave-02152/home/110090319,MLS PIN,72340118,N,Y,42.356948,-70.970477
MLS Listing,,Condo/Co-op,37 Englewood Ave #2,Brookline,MA,02445,988000,3,2.0,Brookline,1814,,1930,61,545,740,Active,,,http://www.redfin.com/MA/Brookline/37-Englewood-Ave-02445/unit-2/home/11456870,MLS PIN,72340104,N,Y,42.3383728,-71.1463664
MLS Listing,,Condo/Co-op,20 RADCLIFFE Rd #302,Boston,MA,02134,449000,1,1.0,Allston,692,,1945,61,649,315,Active,,,http://www.redfin.com/MA/Boston/20-Radcliffe-Rd-02134/unit-302/home/8985172,MLS PIN,72340085,N,Y,42.351094,-71.1349325
MLS Listing,,Multi-Family (2-4 Unit),12 Gene St,Boston,MA,02125,649000,7,3.0,Dorchester,2938,3108,1905,61,221,,Active,,,http://www.redfin.com/MA/Dorchester/12-Gene-St-02125/home/9091606,MLS PIN,72340057,N,Y,42.3196115,-71.065539
MLS Listing,,Condo/Co-op,170 Tremont St #1701,Boston,MA,02111,1399000,2,2.0,Midtown,1430,,1991,61,978,1927,Active,,,http://www.redfin.com/MA/Boston/170-Tremont-St-02111/unit-1701/home/9232391,MLS PIN,72340052,N,Y,42.3536576,-71.063854
MLS Listing,,Condo/Co-op,241 Perkins Unit D-302,Boston,MA,02130,1999000,4,3.5,Jamaica Plain,3366,,1982,61,594,2467,Active,,,http://www.redfin.com/MA/Boston/241-Perkins-St-02130/unit-D302/home/11835752,MLS PIN,72339953,N,Y,42.3217324,-71.1222456
MLS Listing,,Condo/Co-op,40 Traveler St #509,Boston,MA,02118,1550000,2,2.0,Boston,1181,,2018,62,1312,,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-509/home/99273334,MLS PIN,72339356,N,Y,42.3443125,-71.0629483
MLS Listing,,Condo/Co-op,89 Blue Hill Ave #3,Boston,MA,02119,405000,2,1.0,Boston,1135,,1920,62,357,,Active,,,http://www.redfin.com/MA/Boston/89-Blue-Hill-Ave-02119/unit-3/home/114037199,MLS PIN,72339003,N,Y,42.322277,-71.077474
MLS Listing,,Condo/Co-op,71 W Selden St #5,Boston,MA,02126,239000,3,1.0,Mattapan,842,842,1980,62,284,262,Active,,,http://www.redfin.com/MA/Boston/71-W-Selden-St-02126/unit-5/home/11740745,MLS PIN,72339000,N,Y,42.2784102,-71.0853399
MLS Listing,,Multi-Family (2-4 Unit),606-608 Saratoga St,Boston,MA,02128,659000,2,2.0,Boston,1600,1600,1890,62,412,,Active,,,http://www.redfin.com/MA/Boston/606-Saratoga-St-02128/home/146410983,MLS PIN,72338902,N,Y,42.3819978,-71.0222795
MLS Listing,,Condo/Co-op,232 Old Colony Ave #505,Boston,MA,02127,940000,2,2.0,South Boston,1172,,2018,62,802,410,Active,,,http://www.redfin.com/MA/Boston/232-Old-Colony-Ave-02127/unit-505/home/145976024,MLS PIN,72338876,N,Y,42.3322021,-71.0532589
MLS Listing,,Condo/Co-op,232 Old Colony Ave #403,Boston,MA,02127,875000,2,2.0,South Boston,1132,,2018,62,773,396,Active,,,http://www.redfin.com/MA/Boston/232-Old-Colony-Ave-02127/unit-403/home/145976023,MLS PIN,72338874,N,Y,42.3322021,-71.0532589
MLS Listing,,Condo/Co-op,232 Old Colony Ave #201,Boston,MA,02127,699000,1,1.0,South Boston,940,,2018,62,744,329,Active,,,http://www.redfin.com/MA/Boston/232-Old-Colony-Ave-02127/unit-201/home/145976019,MLS PIN,72338873,N,Y,42.3322021,-71.0532589
MLS Listing,,Multi-Family (5+ Unit),25 Division,Chelsea,MA,02150,1099000,6,6.0,Chelsea,4060,2600,1860,63,271,,Active,,,http://www.redfin.com/MA/Chelsea/25-Division-St-02150/home/9001593,MLS PIN,72338682,N,Y,42.3881632,-71.0390486
MLS Listing,,Multi-Family (2-4 Unit),244 Paris St,Boston,MA,02128,1649000,11,6.0,East Boston,3450,3250,1900,63,478,,Active,,,http://www.redfin.com/MA/Boston/242-Paris-St-02128/home/9118001,MLS PIN,72338676,N,Y,42.375659,-71.0341918
MLS Listing,,Single Family Residential,35-35R Holborn St,Boston,MA,02121,809000,10,3.0,Dorchester,3600,6418,1890,63,225,,Active,,,http://www.redfin.com/MA/Boston/35-Holborn-St-02121/home/113001151,MLS PIN,72338679,N,Y,42.3142986,-71.0807668
MLS Listing,,Single Family Residential,16 Cornell St,Boston,MA,02131,579000,3,2.0,Roslindale,1450,5000,1957,65,399,,Active,August-12-2018 12:00 PM,August-12-2018 02:00 PM,http://www.redfin.com/MA/Roslindale/16-Cornell-St-02131/home/9180366,MLS PIN,72337896,N,Y,42.2748956,-71.1287791
MLS Listing,,Condo/Co-op,227 Coolidge Ave Ph A,Watertown,MA,02472,499000,2,1.0,Watertown,916,,1962,65,545,650,Active,,,http://www.redfin.com/MA/Watertown/227-Coolidge-Ave-02472/unit-A/home/138356503,MLS PIN,72337796,N,Y,42.366019,-71.144529
MLS Listing,,Condo/Co-op,183 Commonwealth Ave #4,Boston,MA,02116,4950000,3,2.5,Back Bay,2539,,1878,65,1950,867,Active,,,http://www.redfin.com/MA/Boston/183-Commonwealth-Ave-02116/unit-4/home/9237985,MLS PIN,72337767,N,Y,42.3518454,-71.0800451
MLS Listing,,Condo/Co-op,464 Commonwealth Ave #39,Boston,MA,02215,399000,0,1.0,Kenmore Square,332,,1910,65,1202,265,Active,,,http://www.redfin.com/MA/Boston/464-Commonwealth-Ave-02215/unit-39/home/9269344,MLS PIN,72337760,N,Y,42.3485171,-71.0931864
MLS Listing,,Condo/Co-op,500 Atlantic Ave Unit 19M,Boston,MA,02210,1850000,2,2.5,Waterfront,1483,,2006,65,1247,2138,Active,,,http://www.redfin.com/MA/Boston/500-Atlantic-Ave-02210/unit-19M/home/21717495,MLS PIN,72337653,N,Y,42.3539101,-71.0518955
MLS Listing,,Condo/Co-op,25-29 Isabella St #5,Boston,MA,02116,3650000,3,2.5,Bay Village,2576,,2018,65,1417,1085,Active,,,http://www.redfin.com/MA/Boston/25-Isabella-St-02116/unit-5/home/146480388,MLS PIN,72337600,N,Y,42.348945,-71.07029
MLS Listing,,Condo/Co-op,50 Liberty Dr Unit 8H,Boston,MA,02210,1250000,1,1.5,Boston,946,,2018,66,1321,571,Active,,,http://www.redfin.com/MA/Boston/50-Liberty-Dr-02210/unit-8H/home/145911081,MLS PIN,72337576,N,Y,42.3542528,-71.0444578
MLS Listing,,Condo/Co-op,30 Taunton Ave #1,Boston,MA,02136,399000,3,1.0,Hyde Park,930,3520,1910,66,429,150,Active,,,http://www.redfin.com/MA/Boston/30-Taunton-Ave-02126/unit-1/home/145906970,MLS PIN,72337492,N,Y,42.2687375,-71.1087137
MLS Listing,,Townhouse,54 Crescent Ave Unit N,Boston,MA,02125,550000,2,1.5,Dorchester's Savin Hill,1172,1476,1989,66,469,232,Active,,,http://www.redfin.com/MA/Boston/54-Crescent-Ave-02125/unit-N/home/131590339,MLS PIN,72337381,N,Y,42.3190645,-71.0538105
MLS Listing,,Condo/Co-op,411 Beacon St #1,Boston,MA,02115,959000,2,2.0,Back Bay,918,918,1900,66,1045,521,Active,,,http://www.redfin.com/MA/Boston/411-Beacon-St-02115/unit-1/home/137458268,MLS PIN,72337190,N,Y,42.3515349,-71.085955
MLS Listing,,Condo/Co-op,110 Broad St Ph 1,Boston,MA,02110,5990000,3,3.5,Financial District,4099,,2018,66,1461,2484,Active,,,http://www.redfin.com/MA/Boston/110-Broad-St-02110/unit-1/home/145898752,MLS PIN,72337176,N,Y,42.3573892,-71.0520518
MLS Listing,,Vacant Land,0 Reservoir Ln,Brookline,MA,02467,2400000,,,Chestnut Hill,,42457,,66,,,Active,,,http://www.redfin.com/MA/Unknown/0-Reservoir-Ln-02467/home/145896272,MLS PIN,72337001,N,Y,42.3307055,-71.1550053
MLS Listing,,Single Family Residential,62 Beacon St #1,Boston,MA,02108,3990000,2,2.5,Beacon Hill,2750,2750,1900,66,1451,,Active,,,http://www.redfin.com/MA/Boston/62-Beacon-St-02108/unit-1/home/143822384,MLS PIN,72336933,N,Y,42.3566322,-71.0688637
MLS Listing,,Single Family Residential,5 Huntoon St,Boston,MA,02124,799000,4,2.0,Dorchester,2398,6160,1890,66,333,,Active,,,http://www.redfin.com/MA/Boston/5-Huntoon-St-02124/home/9103982,MLS PIN,72336926,N,Y,42.2719402,-71.0647033
MLS Listing,,Condo/Co-op,63 Melcher #307,Boston,MA,02210,649000,1,1.0,Seaport District,536,,1916,66,1211,336,Active,,,http://www.redfin.com/MA/Boston/63-Melcher-St-02210/unit-307/home/145894747,MLS PIN,72336884,N,Y,42.3490018,-71.0497087
MLS Listing,,Condo/Co-op,1140 Washington St Unit 3D,Boston,MA,02118,2100000,3,3.0,South End,2466,2466,1910,66,852,931,Active,,,http://www.redfin.com/MA/Boston/1140-Washington-St-02118/unit-3D/home/9310859,MLS PIN,72336836,N,Y,42.3436897,-71.0659287
MLS Listing,,Single Family Residential,2 Holbrook Ave,Boston,MA,02122,619000,3,3.5,Neponset section of Dorchester,1898,1966,1940,66,326,,Active,,,http://www.redfin.com/MA/Boston/2-Holbrook-Ave-02122/home/12432007,MLS PIN,72336652,N,Y,42.2868006,-71.0443834
MLS Listing,,Townhouse,75 Marlborough #2,Boston,MA,02116,1195000,1,1.0,Back Bay,821,,1850,66,1456,348,Active,,,http://www.redfin.com/MA/Boston/75-Marlborough-St-02116/unit-2/home/9252466,MLS PIN,72336595,N,Y,42.3539202,-71.0756955
MLS Listing,,Townhouse,405 Commonwealth Ave #10,Boston,MA,02215,775000,1,1.0,Back Bay,697,697,1890,67,1112,418,Active,,,http://www.redfin.com/MA/Boston/405-Commonwealth-Ave-02215/unit-10/home/11837023,MLS PIN,72336398,N,Y,42.3494939,-71.0907884
MLS Listing,,Condo/Co-op,18 Hancock St #2,Boston,MA,02114,899000,1,1.0,Beacon Hill,1123,1230,1880,67,801,509,Active,,,http://www.redfin.com/MA/Boston/18-Hancock-St-02114/unit-2/home/9276442,MLS PIN,72336273,N,Y,42.3604672,-71.0642546
MLS Listing,,Multi-Family (2-4 Unit),96 Academy Hill Rd,Boston,MA,02135,950000,6,4.0,Brighton,2880,9947,1965,67,330,,Active,,,http://www.redfin.com/MA/Brighton/96-Academy-Hill-Rd-02135/home/11731850,MLS PIN,72336192,N,Y,42.345964,-71.1543903
MLS Listing,,Multi-Family (2-4 Unit),26 Ogden St,Boston,MA,02124,700000,7,4.0,Dorchester's Lower Mills,3072,4905,1935,67,228,,Active,,,http://www.redfin.com/MA/Boston/26-Ogden-St-02124/home/9095090,MLS PIN,72336174,N,Y,42.2802167,-71.0711566
MLS Listing,,Multi-Family (2-4 Unit),71 Charles St,Boston,MA,02114,3950000,3,4.0,Beacon Hill,3400,1123,1899,67,1162,,Active,,,http://www.redfin.com/MA/Boston/71-Charles-St-02114/home/53577457,MLS PIN,72335896,N,Y,42.3582002,-71.0702936
MLS Listing,,Condo/Co-op,60 Dracut St #5,Boston,MA,02124,785000,4,3.0,Dorchester's Ashmont,2250,,1920,67,349,320,Active,,,http://www.redfin.com/MA/Boston/60-Dracut-St-02124/unit-5/home/9319520,MLS PIN,72335909,N,Y,42.287847,-71.060799
MLS Listing,,Single Family Residential,21 Glenley Ter,Boston,MA,02135,1100000,5,3.0,Brighton,3551,4560,1950,67,310,,Active,,,http://www.redfin.com/MA/Brighton/21-Glenley-Ter-02135/home/9041651,MLS PIN,72335890,N,Y,42.3486941,-71.1714481
MLS Listing,,Condo/Co-op,65 E India Row Unit 28 EF,Boston,MA,02110,2500000,3,3.0,Waterfront,2510,,1972,67,996,2528,Active,,,http://www.redfin.com/MA/Boston/65-E-India-Row-02110/unit-28E-F/home/145676940,MLS PIN,72335730,N,Y,42.3578135,-71.0509615
MLS Listing,,Condo/Co-op,99 Tremont St #302,Boston,MA,02135,870600,2,2.0,Brighton,1112,,2017,67,783,547,Active,,,http://www.redfin.com/MA/Boston/99-Tremont-St-02135/unit-302/home/145879748,MLS PIN,72335685,N,Y,42.351377,-71.1723764
MLS Listing,,Single Family Residential,46 StoneHill Road-46,Boston,MA,02136,469950,4,2.0,Boston,1781,6009,1954,67,264,,Active,,,http://www.redfin.com/MA/Hyde-Park/46-Stonehill-Rd-02136/home/9137129,MLS PIN,72335672,N,Y,42.2546042,-71.1417184
MLS Listing,,Condo/Co-op,50 Liberty Unit 6D,Boston,MA,02210,2429000,1,2.0,Seaport District,1327,,2018,67,1830,1371,Active,,,http://www.redfin.com/MA/Boston/50-Liberty-Dr-02210/unit-6D/home/145382161,MLS PIN,72335656,N,Y,42.3542528,-71.0444578
MLS Listing,,Multi-Family (2-4 Unit),9 Harvard Ave,Boston,MA,02121,900000,11,3.0,Dorchester,4389,2536,1890,67,205,,Active,,,http://www.redfin.com/MA/Dorchester/9-Harvard-Ave-02121/home/9082203,MLS PIN,72335577,N,Y,42.2995634,-71.0751957
MLS Listing,,Condo/Co-op,7 Warren Ave #6,Boston,MA,02116,2600000,2,2.0,South End,2147,,1932,67,1211,1417,Active,,,http://www.redfin.com/MA/Boston/7-Warren-Ave-02116/unit-6/home/18982390,MLS PIN,72335531,N,Y,42.3455812,-71.0706787
MLS Listing,,Condo/Co-op,57 L St #11,Boston,MA,02127,889000,2,2.0,South Boston,1098,,2018,67,810,400,Active,,,http://www.redfin.com/MA/Boston/57-L-St-02127/unit-11/home/145877931,MLS PIN,72335379,N,Y,42.3361222,-71.0356854
MLS Listing,,Condo/Co-op,57 L St #12,Boston,MA,02127,1150000,2,2.0,South Boston,1365,,2018,67,842,400,Active,,,http://www.redfin.com/MA/Boston/57-L-St-02127/unit-12/home/145877852,MLS PIN,72335371,N,Y,42.3361222,-71.0356854
MLS Listing,,Parking,8 Whittier Pl,Boston,MA,02114,45000,,,West End,,,,68,,180,Active,,,http://www.redfin.com/MA/Boston/8-Whittier-Pl-02114/home/9228858,MLS PIN,72335132,N,Y,42.3661528,-71.06716
MLS Listing,,Condo/Co-op,234 Causeway St #822,Boston,MA,02114,899000,1,1.0,North End,820,820,1899,68,1096,648,Active,,,http://www.redfin.com/MA/Boston/234-Causeway-St-02114/unit-822/home/11837679,MLS PIN,72335119,N,Y,42.3667651,-71.0594153
MLS Listing,,Condo/Co-op,141 W Second #101,Boston,MA,02127,1100000,2,2.0,South Boston,1543,,1930,68,713,317,Active,,,http://www.redfin.com/MA/Boston/141-W-2nd-St-02127/unit-101/home/28957112,MLS PIN,72334931,N,Y,42.3421321,-71.0527018
MLS Listing,,Condo/Co-op,1 Franklin St #3707,Boston,MA,02110,2599000,2,2.5,Midtown,1423,,2016,68,1826,1464,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-3707/home/142938253,MLS PIN,72334845,N,Y,42.35631,-71.05945
MLS Listing,,Multi-Family (5+ Unit),40 Fisher Ave,Boston,MA,02120,11000000,35,28.0,Mission Hill,22039,8273,2017,68,499,,Active,,,http://www.redfin.com/MA/Boston/40-Fisher-Ave-02120/home/145713540,MLS PIN,72334816,N,Y,42.3273852,-71.1016343
MLS Listing,,Condo/Co-op,40 Traveler St #404,Boston,MA,02118,709000,1,1.0,South End,611,,2017,69,1160,460,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-404/home/105327180,MLS PIN,72334472,N,Y,42.3443125,-71.0629483
MLS Listing,,Multi-Family (2-4 Unit),145 Whitfield St,Boston,MA,02124,850000,9,3.0,Dorchester,2862,6860,1899,69,297,,Active,,,http://www.redfin.com/MA/Boston/145-Whitfield-St-02124/home/9070782,MLS PIN,72334467,N,Y,42.2944669,-71.0753814
MLS Listing,,Condo/Co-op,197 Eighth St Ph 221,Boston,MA,02129,1775000,3,3.0,Waterfront,2152,,1989,69,825,1961,Active,,,http://www.redfin.com/MA/Boston/197-8th-St-02129/unit-221/home/9050536,MLS PIN,72334450,N,Y,42.3733848,-71.0519798
MLS Listing,,Multi-Family (2-4 Unit),77-79 Alicia Rd,Boston,MA,02124,810000,6,3.0,Boston,3467,4869,1930,69,234,,Active,,,http://www.redfin.com/MA/Boston/77-Alicia-Rd-02124/home/9096175,MLS PIN,72334302,N,Y,42.281745,-71.0687298
MLS Listing,,Multi-Family (2-4 Unit),329 Sumner St,Boston,MA,02128,1250000,3,2.0,East Boston's Jeffries Point,1992,1164,1930,70,628,,Active,,,http://www.redfin.com/MA/Boston/329-Sumner-St-02128/home/9112323,MLS PIN,72334259,N,Y,42.3671499,-71.0361033
MLS Listing,,Condo/Co-op,195 Beacon St #1,Boston,MA,02116,989000,1,1.0,Boston,800,800,1905,72,1236,460,Active,,,http://www.redfin.com/MA/Boston/195-Beacon-St-02116/unit-1/home/11838495,MLS PIN,72333800,N,Y,42.3540791,-71.0764697
MLS Listing,,Condo/Co-op,14 Hereford St #1,Boston,MA,02115,920000,1,1.5,Boston,1008,,1871,72,913,360,Active,,,http://www.redfin.com/MA/Boston/14-Hereford-St-02115/unit-1/home/9245642,MLS PIN,72333798,N,Y,42.351107,-71.0865779
MLS Listing,,Condo/Co-op,580 Washington St Unit 8C,Boston,MA,02111,2100000,2,2.0,Midtown,1420,,2013,72,1479,1669,Active,,,http://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-8C/home/85680533,MLS PIN,72333768,N,Y,42.3532796,-71.0623509
MLS Listing,,Condo/Co-op,65 E India Row Unit 3G,Boston,MA,02110,949900,2,2.0,Waterfront,1219,1219,1970,72,779,897,Active,,,http://www.redfin.com/MA/Boston/65-E-India-Row-02110/unit-3G/home/143936288,MLS PIN,72333677,N,Y,42.357804,-71.0501428
MLS Listing,,Single Family Residential,21 Caton St,Boston,MA,02136,389900,4,2.0,Boston,1456,3848,1905,72,268,,Active,,,http://www.redfin.com/MA/Mattapan/21-Caton-St-02126/home/9163572,MLS PIN,72333549,N,Y,42.2655923,-71.1007291
MLS Listing,,Condo/Co-op,12 Hesston Ter #3,Boston,MA,02125,369000,2,1.0,Dorchester's Savin Hill,944,,1905,73,391,259,Active,,,http://www.redfin.com/MA/Boston/12-Hesston-Ter-02125/unit-3/home/9065863,MLS PIN,72333464,N,Y,42.3135719,-71.0604753
MLS Listing,,Multi-Family (2-4 Unit),6 Linwood,Boston,MA,02119,1399000,8,3.0,Roxbury's Fort Hill,3311,1514,1910,73,423,,Active,,,http://www.redfin.com/MA/Boston/6-Linwood-St-02119/home/9290606,MLS PIN,72333457,N,Y,42.327731,-71.0928239
MLS Listing,,Condo/Co-op,156-168 Terrace St #417,Boston,MA,02120,610000,2,1.0,Mission Hill,1131,,2011,73,539,709,Active,,,http://www.redfin.com/MA/Boston/156-Terrace-St-02120/unit-417/home/145794356,MLS PIN,72333177,N,Y,42.3272225,-71.0985355
MLS Listing,,Condo/Co-op,156-168 Terrace St #407,Boston,MA,02120,515000,1,1.0,Mission Hill,798,,2011,73,645,500,Active,,,http://www.redfin.com/MA/Boston/156-Terrace-St-02120/unit-407/home/145794355,MLS PIN,72333176,N,Y,42.3272225,-71.0985355
MLS Listing,,Condo/Co-op,151 Tremont St Unit LL114,Boston,MA,02111,78000,0,,Midtown,9999,,1968,74,8,131,Active,,,http://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-LL114/home/145774653,MLS PIN,72332830,N,Y,42.3545253,-71.0634233
MLS Listing,,Townhouse,10 Montfern Ave #2,Boston,MA,02135,539000,5,1.0,Brighton,1210,1210,1910,74,445,272,Active,,,http://www.redfin.com/MA/Boston/10-Montfern-Ave-02135/unit-2/home/18982603,MLS PIN,72332779,N,Y,42.350499,-71.1648242
MLS Listing,,Condo/Co-op,2400 Beacon #412,Boston,MA,02467,1150000,2,2.5,Brighton's Chestnut Hill,1405,1405,2007,74,819,1073,Active,,,http://www.redfin.com/MA/Chestnut-Hill/2400-Beacon-St-02467/unit-412/home/12439503,MLS PIN,72332755,N,Y,42.3336289,-71.1532432
MLS Listing,,Single Family Residential,20 Lawrence St,Boston,MA,02116,2400000,3,2.5,South End,2117,803,1892,74,1134,,Active,,,http://www.redfin.com/MA/Boston/20-Lawrence-St-02116/home/144155338,MLS PIN,72332744,N,Y,42.3462001,-71.0723233
MLS Listing,,Single Family Residential,10 Knowlton St,Boston,MA,02127,709000,3,1.5,South Boston,1140,1602,1880,74,622,,Active,,,http://www.redfin.com/MA/Boston/10-Knowlton-St-02127/home/9195862,MLS PIN,72332639,N,Y,42.3326156,-71.0496491
MLS Listing,,Condo/Co-op,40 Traveler #508,Boston,MA,02118,1499000,2,2.0,South End,1254,,2018,74,1195,978,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-508/home/118671272,MLS PIN,72332343,N,Y,42.3443125,-71.0629483
MLS Listing,,Multi-Family (2-4 Unit),174 Boston St,Boston,MA,02125,2375000,11,3.0,Dorchester,4044,7299,1900,74,587,,Active,,,http://www.redfin.com/MA/Dorchester/174-Boston-St-02125/home/9099736,MLS PIN,72332331,N,Y,42.3236583,-71.0598749
MLS Listing,,Townhouse,510 E 3rd St #1,Boston,MA,02127,589999,2,2.0,Boston,1055,1055,1890,75,559,167,Active,,,http://www.redfin.com/MA/Boston/510-E-3rd-St-02127/unit-1/home/9317352,MLS PIN,72332236,N,Y,42.3365793,-71.0394421
MLS Listing,,Townhouse,2 Franklin St #2,Boston,MA,02129,1260000,3,2.5,Charlestown,1877,,2018,75,671,,Active,,,http://www.redfin.com/MA/Boston/2-Franklin-St-02129/unit-2/home/145753679,MLS PIN,72332225,N,Y,42.3779506,-71.0675213
MLS Listing,,Townhouse,2 Franklin St #3,Boston,MA,02129,1160000,3,2.5,Charlestown,1684,3047,2018,75,689,250,Active,,,http://www.redfin.com/MA/Boston/2-Franklin-St-02129/unit-3/home/145753594,MLS PIN,72332223,N,Y,42.3779506,-71.0675213
MLS Listing,,Condo/Co-op,3 Avery St #304,Boston,MA,02111,1195000,3,3.0,Midtown,1748,,2001,75,684,2934,Active,,,http://www.redfin.com/MA/Boston/3-Avery-St-02111/unit-304/home/11838607,MLS PIN,72332218,N,Y,42.353596,-71.0628695
MLS Listing,,Condo/Co-op,80 Broad St #401,Boston,MA,02110,1375000,3,2.5,Waterfront,1910,1910,2006,75,720,1703,Active,,,http://www.redfin.com/MA/Boston/80-Broad-St-02110/unit-401/home/12439824,MLS PIN,72332194,N,Y,42.35771,-71.0528312
MLS Listing,,Single Family Residential,41 Leniston St,Boston,MA,02131,969900,3,4.0,Roslindale,2900,4400,2018,75,334,,Active,,,http://www.redfin.com/MA/Boston/41-Leniston-St-02131/home/145751282,MLS PIN,72332114,N,Y,42.2798109,-71.1385237
MLS Listing,,Condo/Co-op,41 Park Dr Unit B,Boston,MA,02215,739000,3,1.0,The Fenway,940,940,1890,75,786,293,Active,,,http://www.redfin.com/MA/Boston/41-Park-Dr-02215/unit-B/home/9273765,MLS PIN,72331975,N,Y,42.3434715,-71.0951916
MLS Listing,,Condo/Co-op,197 Eighth St #212,Boston,MA,02129,699900,1,1.5,Charlestown's Navy Yard,1060,,1989,75,660,653,Active,,,http://www.redfin.com/MA/Boston/197-8th-St-02129/unit-212/home/9049810,MLS PIN,72331848,N,Y,42.3734076,-71.0521911
MLS Listing,,Condo/Co-op,33 Pond Ave #419,Brookline,MA,02445,875000,2,2.0,Brookline,1300,,1970,75,673,1037,Active,,,http://www.redfin.com/MA/Brookline/33-Pond-Ave-02445/unit-419/home/11486485,MLS PIN,72331748,N,Y,42.3313518,-71.1140979
MLS Listing,,Condo/Co-op,150 W Broadway #418,Boston,MA,02127,999999,2,2.0,South Boston,980,,2018,76,1020,241,Active,,,http://www.redfin.com/MA/Boston/150-W-Broadway-02127/unit-418/home/145747461,MLS PIN,72331687,N,Y,42.3407806,-71.053375
MLS Listing,,Condo/Co-op,2 West #108,Boston,MA,02127,879000,1,1.0,South Boston,1167,,2017,76,753,365,Active,,,http://www.redfin.com/MA/Boston/2-W-2nd-St-02127/unit-108/home/145743263,MLS PIN,72331392,N,Y,42.3405956,-71.0499635
MLS Listing,,Condo/Co-op,1 Franklin #5201,Boston,MA,02110,4200000,2,2.5,Midtown,1779,,2016,76,2361,2498,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-5201/home/67369678,MLS PIN,72331327,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,7 E Springfield Unit 4A,Boston,MA,02118,1125000,2,2.0,South End,959,,2018,78,1173,397,Active,,,http://www.redfin.com/MA/Boston/7-E-Springfield-St-02118/unit-4A/home/145724457,MLS PIN,72330951,N,Y,42.3367484,-71.0762626
MLS Listing,,Condo/Co-op,7 E Springfield Unit 3A,Boston,MA,02118,1200000,2,2.0,South End,1036,,2018,78,1158,424,Active,,,http://www.redfin.com/MA/Boston/7-E-Springfield-St-02118/unit-3A/home/145724209,MLS PIN,72330942,N,Y,42.3367484,-71.0762626
